Market,Status,Order ID,URL,Order Created,Delivery Date ,Dispensary Name,Dispensary Location,Stock Location,License Number,Product Name,Product Category,Batch #/SKU,Strain,THC,THC-A,Measure,Pull Number,Quantity,Unit Price Net,Stock Quantity,,Net Sales,Month,Quarter,Year
Cann,shipped,169429,https://app.leaf.trade/dashboard/vendor/204/orders/169429/,10/19/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,40,$0.00 ,0,,-- ,10,4,2021
Cann,shipped,169429,https://app.leaf.trade/dashboard/vendor/204/orders/169429/,10/19/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,12,$0.00 ,0,,-- ,10,4,2021
Cann,shipped,169429,https://app.leaf.trade/dashboard/vendor/204/orders/169429/,10/19/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6610 7426 1112 2163,,2.048,0,percent,6610 7426 1112 2163,28,$0.00 ,0,,-- ,10,4,2021
Cann,shipped,169620,https://app.leaf.trade/dashboard/vendor/204/orders/169620/,10/19/21,10/22/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,80,$12.00 ,0,,$960.00 ,10,4,2021
Cann,shipped,169620,https://app.leaf.trade/dashboard/vendor/204/orders/169620/,10/19/21,10/22/21,Rise Illinois,Niles - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,112,$12.00 ,0,,"$1,344.00 ",10,4,2021
Cann,shipped,169655,https://app.leaf.trade/dashboard/vendor/204/orders/169655/,10/19/21,10/22/21,Curaleaf IL,Westmont - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,68,$12.00 ,0,,$816.00 ,10,4,2021
Cann,shipped,169658,https://app.leaf.trade/dashboard/vendor/204/orders/169658/,10/19/21,10/22/21,Curaleaf IL,Deerfield - MED,CANN Vault,280-000018-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,169658,https://app.leaf.trade/dashboard/vendor/204/orders/169658/,10/19/21,10/22/21,Curaleaf IL,Deerfield - MED,CANN Vault,280-000018-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,4,$12.00 ,0,,$48.00 ,10,4,2021
Cann,shipped,169658,https://app.leaf.trade/dashboard/vendor/204/orders/169658/,10/19/21,10/22/21,Curaleaf IL,Deerfield - MED,CANN Vault,280-000018-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,6610 7426 1112 2163,,2.048,0,percent,6610 7426 1112 2163,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,169660,https://app.leaf.trade/dashboard/vendor/204/orders/169660/,10/19/21,10/22/21,Curaleaf IL,Mokena - MED,CANN Vault,280-000017-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,169660,https://app.leaf.trade/dashboard/vendor/204/orders/169660/,10/19/21,10/22/21,Curaleaf IL,Mokena - MED,CANN Vault,280-000017-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,169662,https://app.leaf.trade/dashboard/vendor/204/orders/169662/,10/19/21,10/22/21,Curaleaf IL,Morris - MED,CANN Vault,280-000037-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,4,$12.00 ,0,,$48.00 ,10,4,2021
Cann,shipped,169663,https://app.leaf.trade/dashboard/vendor/204/orders/169663/,10/19/21,10/22/21,Curaleaf IL,Skokie - REC,CANN Vault,AUDO.284.000093,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,44,$12.00 ,0,,$528.00 ,10,4,2021
Cann,shipped,169663,https://app.leaf.trade/dashboard/vendor/204/orders/169663/,10/19/21,10/22/21,Curaleaf IL,Skokie - REC,CANN Vault,AUDO.284.000093,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,12,$12.00 ,0,,$144.00 ,10,4,2021
Cann,shipped,169664,https://app.leaf.trade/dashboard/vendor/204/orders/169664/,10/19/21,10/22/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,169664,https://app.leaf.trade/dashboard/vendor/204/orders/169664/,10/19/21,10/22/21,Curaleaf IL,Lincoln Park - REC,CANN Vault,AUDO.284.000089,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,4,$12.00 ,0,,$48.00 ,10,4,2021
Cann,shipped,169665,https://app.leaf.trade/dashboard/vendor/204/orders/169665/,10/19/21,10/22/21,Curaleaf IL,Worth - MED,CANN Vault,280-000023-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,12,$12.00 ,0,,$144.00 ,10,4,2021
Cann,shipped,169665,https://app.leaf.trade/dashboard/vendor/204/orders/169665/,10/19/21,10/22/21,Curaleaf IL,Worth - MED,CANN Vault,280-000023-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,4,$12.00 ,0,,$48.00 ,10,4,2021
Cann,shipped,169665,https://app.leaf.trade/dashboard/vendor/204/orders/169665/,10/19/21,10/22/21,Curaleaf IL,Worth - MED,CANN Vault,280-000023-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,28,$12.00 ,0,,$336.00 ,10,4,2021
Cann,shipped,169894,https://app.leaf.trade/dashboard/vendor/204/orders/169894/,10/20/21,10/22/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,64,$12.00 ,0,,$768.00 ,10,4,2021
Cann,shipped,169894,https://app.leaf.trade/dashboard/vendor/204/orders/169894/,10/20/21,10/22/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,64,$12.00 ,0,,$768.00 ,10,4,2021
Cann,shipped,169894,https://app.leaf.trade/dashboard/vendor/204/orders/169894/,10/20/21,10/22/21,MedMen IL,Oak Park - MED,CANN Vault,280-000041-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,44,$12.00 ,0,,$528.00 ,10,4,2021
Cann,shipped,170051,https://app.leaf.trade/dashboard/vendor/204/orders/170051/,10/20/21,10/22/21,Zen Leaf IL,Aurora - REC,CANN Vault,284.000068-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,170051,https://app.leaf.trade/dashboard/vendor/204/orders/170051/,10/20/21,10/22/21,Zen Leaf IL,Aurora - REC,CANN Vault,284.000068-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8808 0152 2004 6370,,2.105,0,percent,8808 0152 2004 6370,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,170051,https://app.leaf.trade/dashboard/vendor/204/orders/170051/,10/20/21,10/22/21,Zen Leaf IL,Aurora - REC,CANN Vault,284.000068-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170051,https://app.leaf.trade/dashboard/vendor/204/orders/170051/,10/20/21,10/22/21,Zen Leaf IL,Aurora - REC,CANN Vault,284.000068-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170057,https://app.leaf.trade/dashboard/vendor/204/orders/170057/,10/20/21,10/22/21,Zen Leaf IL,Lombard - REC(Orig),CANN Vault,284000101-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170057,https://app.leaf.trade/dashboard/vendor/204/orders/170057/,10/20/21,10/22/21,Zen Leaf IL,Lombard - REC(Orig),CANN Vault,284000101-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170057,https://app.leaf.trade/dashboard/vendor/204/orders/170057/,10/20/21,10/22/21,Zen Leaf IL,Lombard - REC(Orig),CANN Vault,284000101-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170061,https://app.leaf.trade/dashboard/vendor/204/orders/170061/,10/20/21,10/22/21,Zen Leaf IL,Naperville - REC,CANN Vault,284.000078 - AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170061,https://app.leaf.trade/dashboard/vendor/204/orders/170061/,10/20/21,10/22/21,Zen Leaf IL,Naperville - REC,CANN Vault,284.000078 - AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170061,https://app.leaf.trade/dashboard/vendor/204/orders/170061/,10/20/21,10/22/21,Zen Leaf IL,Naperville - REC,CANN Vault,284.000078 - AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170066,https://app.leaf.trade/dashboard/vendor/204/orders/170066/,10/20/21,10/22/21,Zen Leaf IL,Prospect Heights - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170066,https://app.leaf.trade/dashboard/vendor/204/orders/170066/,10/20/21,10/22/21,Zen Leaf IL,Prospect Heights - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170066,https://app.leaf.trade/dashboard/vendor/204/orders/170066/,10/20/21,10/22/21,Zen Leaf IL,Prospect Heights - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,20,$12.00 ,0,,$240.00 ,10,4,2021
Cann,shipped,170067,https://app.leaf.trade/dashboard/vendor/204/orders/170067/,10/20/21,10/22/21,Zen Leaf IL,St. Charles - MED,CANN Vault,280-000020-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170067,https://app.leaf.trade/dashboard/vendor/204/orders/170067/,10/20/21,10/22/21,Zen Leaf IL,St. Charles - MED,CANN Vault,280-000020-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170067,https://app.leaf.trade/dashboard/vendor/204/orders/170067/,10/20/21,10/22/21,Zen Leaf IL,St. Charles - MED,CANN Vault,280-000020-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170071,https://app.leaf.trade/dashboard/vendor/204/orders/170071/,10/20/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170071,https://app.leaf.trade/dashboard/vendor/204/orders/170071/,10/20/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170071,https://app.leaf.trade/dashboard/vendor/204/orders/170071/,10/20/21,10/22/21,Zen Leaf IL,West Loop - REC,CANN Vault,,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170072,https://app.leaf.trade/dashboard/vendor/204/orders/170072/,10/20/21,10/22/21,Zen Leaf IL,The Herbal Care Center - MED,CANN Vault,280-000051-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170072,https://app.leaf.trade/dashboard/vendor/204/orders/170072/,10/20/21,10/22/21,Zen Leaf IL,The Herbal Care Center - MED,CANN Vault,280-000051-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170072,https://app.leaf.trade/dashboard/vendor/204/orders/170072/,10/20/21,10/22/21,Zen Leaf IL,The Herbal Care Center - MED,CANN Vault,280-000051-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170178,https://app.leaf.trade/dashboard/vendor/204/orders/170178/,10/21/21,10/22/21,Enlightened - Cannabis for People,Schaumburg - REC,CANN Vault,284.000123-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170178,https://app.leaf.trade/dashboard/vendor/204/orders/170178/,10/21/21,10/22/21,Enlightened - Cannabis for People,Schaumburg - REC,CANN Vault,284.000123-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,170178,https://app.leaf.trade/dashboard/vendor/204/orders/170178/,10/21/21,10/22/21,Enlightened - Cannabis for People,Schaumburg - REC,CANN Vault,284.000123-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,24,$12.00 ,0,,$288.00 ,10,4,2021
Cann,shipped,169613,https://app.leaf.trade/dashboard/vendor/204/orders/169613/,10/19/21,10/26/21,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,160,$12.00 ,0,,"$1,920.00 ",10,4,2021
Cann,shipped,169613,https://app.leaf.trade/dashboard/vendor/204/orders/169613/,10/19/21,10/26/21,Rise Illinois,Mundelein - MED,CANN Vault,280.000002-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,72,$12.00 ,0,,$864.00 ,10,4,2021
Cann,shipped,169618,https://app.leaf.trade/dashboard/vendor/204/orders/169618/,10/19/21,10/26/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,40,$12.00 ,0,,$480.00 ,10,4,2021
Cann,shipped,170054,https://app.leaf.trade/dashboard/vendor/204/orders/170054/,10/20/21,10/27/21,Rise Illinois,Charleston - IL - REC,CANN Vault,284.000074-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170054,https://app.leaf.trade/dashboard/vendor/204/orders/170054/,10/20/21,10/27/21,Rise Illinois,Charleston - IL - REC,CANN Vault,284.000074-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170054,https://app.leaf.trade/dashboard/vendor/204/orders/170054/,10/20/21,10/27/21,Rise Illinois,Charleston - IL - REC,CANN Vault,284.000074-AUDO,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,170349,https://app.leaf.trade/dashboard/vendor/204/orders/170349/,10/21/21,10/27/21,Trinity Compassionate Care Centers,West Glen - REC,CANN Vault,AUDO.000060,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,170349,https://app.leaf.trade/dashboard/vendor/204/orders/170349/,10/21/21,10/27/21,Trinity Compassionate Care Centers,West Glen - REC,CANN Vault,AUDO.000060,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,170349,https://app.leaf.trade/dashboard/vendor/204/orders/170349/,10/21/21,10/27/21,Trinity Compassionate Care Centers,West Glen - REC,CANN Vault,AUDO.000060,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,9019 7837 7253 4077,,2.271,0,percent,9019 7837 7253 4077,8,$12.00 ,0,,$96.00 ,10,4,2021
Cann,shipped,170474,https://app.leaf.trade/dashboard/vendor/204/orders/170474/,10/21/21,10/28/21,Cannabist IL,Chicago - MED,CANN Vault,280-000044-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,20,$0.01 ,0,,$0.20 ,10,4,2021
Cann,shipped,170474,https://app.leaf.trade/dashboard/vendor/204/orders/170474/,10/21/21,10/28/21,Cannabist IL,Chicago - MED,CANN Vault,280-000044-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1123 0974 2236 3946,,2.209,0,percent,1123 0974 2236 3946,20,$0.01 ,0,,$0.20 ,10,4,2021
Cann,shipped,170474,https://app.leaf.trade/dashboard/vendor/204/orders/170474/,10/21/21,10/28/21,Cannabist IL,Chicago - MED,CANN Vault,280-000044-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,2980 6640 2969 4197,,1.951,0,percent,2980 6640 2969 4197,20,$0.01 ,0,,$0.20 ,10,4,2021
Cann,shipped,171464,https://app.leaf.trade/dashboard/vendor/204/orders/171464/,10/26/21,10/28/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,7055 2001 0286 9416,Skywalker #3,2.129,0,mg,7055 2001 0286 9416,40,$12.00 ,0,,$480.00 ,10,4,2021
Cann,shipped,171464,https://app.leaf.trade/dashboard/vendor/204/orders/171464/,10/26/21,10/28/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,16,$12.00 ,0,,$192.00 ,10,4,2021
Cann,shipped,172253,https://app.leaf.trade/dashboard/vendor/204/orders/172253/,10/27/21,10/28/21,Windy City Cannabis,Homewood - MED,CANN Vault,280-000019-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Blood Orange Cardamom (36mg, case of 4)",Beverages,8606 6020 2406 9128,,1.792,0,percent,8606 6020 2406 9128,36,$12.00 ,0,,$432.00 ,10,4,2021
Cann,shipped,172253,https://app.leaf.trade/dashboard/vendor/204/orders/172253/,10/27/21,10/28/21,Windy City Cannabis,Homewood - MED,CANN Vault,280-000019-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,7055 2001 0286 9416,Skywalker #3,2.129,0,mg,7055 2001 0286 9416,36,$12.00 ,0,,$432.00 ,10,4,2021
Cann,shipped,172253,https://app.leaf.trade/dashboard/vendor/204/orders/172253/,10/27/21,10/28/21,Windy City Cannabis,Homewood - MED,CANN Vault,280-000019-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Lemon Lavender (36mg, case of 4)",Beverages,4646 0443 4030 3675,,2.291,0,percent,4646 0443 4030 3675,12,$12.00 ,0,,$144.00 ,10,4,2021
Cann,shipped,172256,https://app.leaf.trade/dashboard/vendor/204/orders/172256/,10/27/21,10/28/21,Windy City Cannabis,Posen - MED,CANN Vault,280-000021-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Cranberry Sage (36mg, case of 4)",Beverages,7055 2001 0286 9416,Skywalker #3,2.129,0,mg,7055 2001 0286 9416,36,$12.00 ,0,,$432.00 ,10,4,2021
Cann,shipped,167967,https://app.leaf.trade/dashboard/vendor/204/orders/167967/,10/13/21,10/29/21,Rise Illinois,Naperville - MED,CANN Vault,280-000027-DISP,"Cann 8oz Social Tonic (6 Pack) 36mg - Grapefruit Rosemary (36mg, case of 4)",Beverages,1638 2968 3320 3813,,2.174,0,percent,1638 2968 3320 3813,40,$12.00 ,0,,$480.00 ,10,4,2021
