Name,Owner,Existing/New,"Order
Date",PO Number,Status,"Delivery
Date",total,parsed_formula,adj_total,hardcoded_unit_price_calc,variable,value,unit_price,dollar_val
Jenny's Dispensary North Las Vegas,0.0,Existing,3/9/21,18614.0, Delivered ,3/29/21,900.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",900.0,inf,GLG - wholesale seasonal - highboys - 6pk,300.0,3.0,900.0
Apothecarium,0.0, Existing ,3/10/21,18645.0, Delivered ,3/30/21,360.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",360.0,inf,GLG - wholesale seasonal - highboys - 6pk,120.0,3.0,360.0
The Source Henderson,0.0, Existing ,3/24/21,18742.0, Delivered ,3/30/21,1094.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1094.0,12.155555555555555,GLG - wholesale seasonal - highboys - 6pk,48.0,3.0,144.0
The Source Rainbow,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,824.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",824.0,13.733333333333333,GLG - wholesale seasonal - highboys - 6pk,48.0,3.0,144.0
The Source Reno,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,682.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",682.0,11.366666666666667,GLG - wholesale seasonal - highboys - 6pk,24.0,3.0,72.0
Thrive West Sahara,0.0, Existing ,3/10/21,18616.0, Delivered ,3/30/21,300.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",300.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
Las Vegas ReLeaf,0.0,Existing,3/15/21,18613.0, Delivered ,3/31/21,1080.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1080.0,inf,GLG - wholesale seasonal - highboys - 6pk,360.0,3.0,1080.0
MedMen DTLV,0.0, Existing ,3/17/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
MedMen DTLV,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
MedMen Paradise,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,1054.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1054.0,inf,GLG - wholesale seasonal - highboys - 6pk,350.0,3.0,1050.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
MedMen Spring Valley,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
NuWu,0.0, Existing ,3/23/21,18744.0, Delivered ,3/31/21,1296.0,"{'N': '8', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1296.0,9.0,GLG - wholesale seasonal - highboys - 6pk,48.0,3.0,144.0
Thrive Southern Highlands,0.0, Existing ,3/10/21,18619.0, Delivered ,3/31/21,300.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",300.0,inf,GLG - wholesale seasonal - highboys - 6pk,100.0,3.0,300.0
Essence Henderson,0.0,Existing,3/11/21,18598.0, Delivered ,3/18/21,420.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",420.0,inf,GLG - wholesale seasonal - 4pk,60.0,7.0,420.0
Essence Rainbow,0.0,Existing,3/11/21,18597.0, Delivered ,3/18/21,280.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",280.0,inf,GLG - wholesale seasonal - 4pk,40.0,7.0,280.0
Essence Strip,0.0,Existing,3/11/21,18601.0, Delivered ,3/18/21,140.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",140.0,inf,GLG - wholesale seasonal - 4pk,20.0,7.0,140.0
Essence Tropicana,0.0,Existing,3/11/21,18599.0, Delivered ,3/18/21,280.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",280.0,inf,GLG - wholesale seasonal - 4pk,40.0,7.0,280.0
Rise Carson City,0.0,Existing,3/11/21,18596.0, Delivered ,3/18/21,420.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",420.0,inf,GLG - wholesale seasonal - 4pk,60.0,7.0,420.0
Rise Spanish Springs,0.0,Existing,3/11/21,18602.0, Delivered ,3/18/21,280.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",280.0,inf,GLG - wholesale seasonal - 4pk,40.0,7.0,280.0
Thrive Reno,0.0, Existing ,3/10/21,18590.0, Delivered ,3/18/21,210.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",210.0,inf,GLG - wholesale seasonal - 4pk,30.0,7.0,210.0
Essence Durango,0.0,Existing,3/11/21,18600.0, Delivered ,3/19/21,350.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",350.0,inf,GLG - wholesale seasonal - 4pk,50.0,7.0,350.0
Thrive North Las Vegas,0.0, Existing ,3/10/21,18610.0, Delivered ,3/20/21,210.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",210.0,inf,GLG - wholesale seasonal - 4pk,30.0,7.0,210.0
Jardin,0.0, Existing ,3/9/21,18592.0, Delivered ,3/22/21,2471.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",2471.0,15.941935483870967,GLG - wholesale seasonal - 4pk,200.0,7.0,1400.0
MedMen DTLV,0.0, Existing ,3/15/21,18544.0, Delivered ,3/22/21,423.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",423.0,inf,GLG - wholesale seasonal - 4pk,60.0,7.0,420.0
MedMen Paradise,0.0,Existing,3/15/21,18543.0, Delivered ,3/22/21,1050.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1050.0,inf,GLG - wholesale seasonal - 4pk,150.0,7.0,1050.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18541.0, Delivered ,3/22/21,603.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",603.0,30.15,GLG - wholesale seasonal - 4pk,60.0,7.0,420.0
Thrive West Sahara,0.0, Existing ,3/10/21,18609.0, Delivered ,3/22/21,210.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",210.0,inf,GLG - wholesale seasonal - 4pk,30.0,7.0,210.0
Jenny's Dispensary North Las Vegas,0.0,Existing,3/15/21,18563.0, Delivered ,3/23/21,2495.72,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",2495.72,45.37672727272727,GLG - wholesale seasonal - 4pk,300.0,7.0,2100.0
Las Vegas ReLeaf,0.0,Existing,3/15/21,0.0, Delivered ,3/23/21,630.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",630.0,inf,GLG - wholesale seasonal - 4pk,90.0,7.0,630.0
Thrive Southern Highlands,0.0, Existing ,3/10/21,18612.0, Delivered ,3/23/21,210.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",210.0,inf,GLG - wholesale seasonal - 4pk,30.0,7.0,210.0
Apothecarium,0.0, Existing ,3/10/21,18651.0, Delivered ,3/24/21,672.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",672.0,inf,GLG - wholesale seasonal - 4pk,96.0,7.0,672.0
Pisos,0.0, Existing ,3/22/21,18731.0, Delivered ,3/26/21,744.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",744.0,15.5,GLG - wholesale seasonal - 4pk,24.0,7.0,168.0
The Source Henderson,0.0, Existing ,3/24/21,18742.0, Delivered ,3/30/21,1094.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1094.0,12.155555555555555,GLG - wholesale seasonal - 4pk,20.0,7.0,140.0
The Source Rainbow,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,824.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",824.0,13.733333333333333,GLG - wholesale seasonal - 4pk,20.0,7.0,140.0
The Source Reno,0.0, Existing ,3/24/21,18741.0, Delivered ,3/30/21,682.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",682.0,11.366666666666667,GLG - wholesale seasonal - 4pk,10.0,7.0,70.0
Essence Durango,Christy,Exisiting,0.0,0.0,Delivered,12/28/20,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,LL - promo - singles,576.0,0.01,5.76
Essence Henderson,Tyler,Exisitng,0.0,0.0,Delivered,12/28/20,32.4,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",32.4,inf,LL - promo - singles,1080.0,0.01,10.8
Essence Rainbow,Christy,Exisiting,0.0,0.0,Delivered,12/28/20,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,LL - promo - singles,576.0,0.01,5.76
Essence Tropicana,Tyler,Exisiting,0.0,0.0,Delivered,12/28/20,27.36,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",27.36,inf,LL - promo - singles,912.0,0.01,9.120000000000001
Essence Strip,Tyler,Exisitng,0.0,0.0,Delivered,1/4/21,12.96,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",12.96,inf,LL - promo - singles,432.0,0.01,4.32
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,1/5/21,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,LL - promo - singles,576.0,0.01,5.76
Rise Spanish Springs,Tyler,Existing,0.0,0.0,Delivered,1/5/21,8.64,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",8.64,inf,LL - promo - singles,288.0,0.01,2.88
Essence Durango,Christy,Existing,0.0,0.0,Delivered,1/14/21,164.15,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",164.15,9.119444444444445,LL - promo - singles,111.0,0.01,1.11
Essence Henderson,Tyler,Exisiting,0.0,0.0,Delivered,1/14/21,606.7,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",606.7,9.192424242424243,LL - promo - singles,416.0,0.01,4.16
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,1/14/21,435.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",435.0,9.0625,LL - promo - singles,100.0,0.01,1.0
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,1/15/21,223.69,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",223.69,9.320416666666667,LL - promo - singles,257.0,0.01,2.57
Jardin,0.0,Existing,2/28/21,0.0, Delivered ,3/2/21,3.8,"{'N': '9', 'W': '7', 'Y': '3', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,LL - promo - singles,100.0,0.01,1.0
Essence Rainbow,0.0,Existing,3/2/21,0.0, Delivered ,3/5/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,LL - promo - singles,100.0,0.01,1.0
Essence Henderson,0.0,Existing,3/2/21,0.0, Delivered ,3/8/21,1053.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1053.0,9.0,LL - promo - singles,600.0,0.01,6.0
Essence Durango,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,LL - promo - singles,264.0,0.01,2.64
Essence Tropicana,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,918.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",918.0,9.0,LL - promo - singles,264.0,0.01,2.64
Las Vegas ReLeaf,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,LL - promo - singles,100.0,0.01,1.0
Rise Carson City,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,1260.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1260.0,9.0,LL - promo - singles,264.0,0.01,2.64
Rise Spanish Springs,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,513.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",513.0,9.0,LL - promo - singles,100.0,0.01,1.0
Thrive North Las Vegas,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,792.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",792.0,9.0,LL - promo - singles,120.0,0.01,1.2
Thrive North Las Vegas,0.0,Existing,3/9/21,18530.0, Delivered ,3/11/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,LL - promo - singles,100.0,0.01,1.0
Thrive Southern Highlands,0.0,Existing,3/9/21,18531.0, Delivered ,3/11/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,LL - promo - singles,100.0,0.01,1.0
Thrive West Sahara,0.0,Existing,3/9/21,18532.0, Delivered ,3/11/21,6.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,LL - promo - singles,200.0,0.01,2.0
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,LL - promo - singles,34.0,0.01,0.34
Thrive Reno,0.0,Existing,3/9/21,18533.0, Delivered ,3/12/21,6.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,LL - promo - singles,200.0,0.01,2.0
Thrive Southern Highlands,0.0,Existing,3/9/21,18536.0, Delivered ,3/15/21,541.08,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",540.0,9.0,LL - promo - singles,120.0,0.01,1.2
MedMen DTLV,0.0, Existing ,3/15/21,18544.0, Delivered ,3/22/21,423.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",423.0,inf,LL - promo - singles,100.0,0.01,1.0
MedMen Paradise,0.0,Existing,3/15/21,18543.0, Delivered ,3/22/21,1050.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1050.0,inf,LL - promo - singles,100.0,0.01,1.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18541.0, Delivered ,3/22/21,603.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",603.0,30.15,LL - promo - singles,100.0,0.01,1.0
Thrive North Las Vegas,0.0, Extisting ,3/17/21,18690.0, Delivered ,3/26/21,582.0,"{'N': '9', 'X': '0.01', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",582.0,9.09375,LL - promo - singles,200.0,0.01,2.0
Essence Rainbow,0.0, Existing ,3/18/21,18621.0, Delivered ,3/29/21,816.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",816.0,9.066666666666666,LL - promo - singles,200.0,0.01,2.0
MedMen DTLV,0.0, Existing ,3/17/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,LL - promo - singles,200.0,0.01,2.0
MedMen DTLV,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,LL - promo - singles,200.0,0.01,2.0
MedMen Paradise,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,1054.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1054.0,inf,LL - promo - singles,200.0,0.01,2.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,LL - promo - singles,200.0,0.01,2.0
MedMen Spring Valley,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,LL - promo - singles,200.0,0.01,2.0
Thrive Southern Highlands,0.0, Existing ,3/24/21,18619.0, Delivered ,3/31/21,6.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,LL - promo - singles,200.0,0.01,2.0
Essence Durango,Christy,Exisiting,0.0,0.0,Delivered,12/28/20,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,BOC - promo - singles,576.0,0.01,5.76
Essence Henderson,Tyler,Exisitng,0.0,0.0,Delivered,12/28/20,32.4,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",32.4,inf,BOC - promo - singles,1080.0,0.01,10.8
Essence Rainbow,Christy,Exisiting,0.0,0.0,Delivered,12/28/20,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,BOC - promo - singles,576.0,0.01,5.76
Essence Tropicana,Tyler,Exisiting,0.0,0.0,Delivered,12/28/20,27.36,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",27.36,inf,BOC - promo - singles,912.0,0.01,9.120000000000001
Essence Strip,Tyler,Exisitng,0.0,0.0,Delivered,1/4/21,12.96,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",12.96,inf,BOC - promo - singles,432.0,0.01,4.32
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,1/5/21,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,BOC - promo - singles,576.0,0.01,5.76
Rise Spanish Springs,Tyler,Existing,0.0,0.0,Delivered,1/5/21,8.64,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",8.64,inf,BOC - promo - singles,288.0,0.01,2.88
Essence Durango,Christy,Existing,0.0,0.0,Delivered,1/14/21,164.15,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",164.15,9.119444444444445,BOC - promo - singles,67.0,0.01,0.67
Essence Henderson,Tyler,Exisiting,0.0,0.0,Delivered,1/14/21,606.7,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",606.7,9.192424242424243,BOC - promo - singles,418.0,0.01,4.18
Essence Rainbow,Christy,Existing,0.0,0.0,Delivered,1/14/21,435.0,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",435.0,9.0625,BOC - promo - singles,100.0,0.01,1.0
Rise Carson City,Tyler,Existing,0.0,0.0,Delivered,1/15/21,223.69,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",223.69,9.320416666666667,BOC - promo - singles,256.0,0.01,2.56
Jardin,0.0,Existing,2/28/21,0.0, Delivered ,3/2/21,3.8,"{'N': '9', 'W': '7', 'Y': '3', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,BOC - promo - singles,100.0,0.01,1.0
Essence Rainbow,0.0,Existing,3/2/21,0.0, Delivered ,3/5/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,BOC - promo - singles,100.0,0.01,1.0
Essence Henderson,0.0,Existing,3/2/21,0.0, Delivered ,3/8/21,1053.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1053.0,9.0,BOC - promo - singles,600.0,0.01,6.0
Essence Durango,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,990.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",990.0,9.0,BOC - promo - singles,264.0,0.01,2.64
Essence Tropicana,0.0,Existing,3/2/21,0.0, Delivered ,3/9/21,918.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",918.0,9.0,BOC - promo - singles,264.0,0.01,2.64
Las Vegas ReLeaf,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,BOC - promo - singles,100.0,0.01,1.0
Rise Carson City,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,1260.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1260.0,9.0,BOC - promo - singles,264.0,0.01,2.64
Rise Spanish Springs,0.0,Existing,3/2/21,0.0, Delivered ,3/10/21,513.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",513.0,9.0,BOC - promo - singles,100.0,0.01,1.0
Thrive North Las Vegas,0.0,Existing,3/3/21,0.0, Delivered ,3/10/21,792.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",792.0,9.0,BOC - promo - singles,120.0,0.01,1.2
Thrive North Las Vegas,0.0,Existing,3/9/21,18530.0, Delivered ,3/11/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,BOC - promo - singles,100.0,0.01,1.0
Thrive Southern Highlands,0.0,Existing,3/9/21,18531.0, Delivered ,3/11/21,3.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",3.0,inf,BOC - promo - singles,100.0,0.01,1.0
Thrive West Sahara,0.0,Existing,3/9/21,18532.0, Delivered ,3/11/21,6.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,BOC - promo - singles,200.0,0.01,2.0
Pisos,0.0, New ,3/9/21,18540.0, Delivered ,3/12/21,326.11,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",325.0,9.027777777777779,BOC - promo - singles,33.0,0.01,0.33
Thrive Reno,0.0,Existing,3/9/21,18533.0, Delivered ,3/12/21,6.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,BOC - promo - singles,200.0,0.01,2.0
Thrive Southern Highlands,0.0,Existing,3/9/21,18536.0, Delivered ,3/15/21,541.08,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",540.0,9.0,BOC - promo - singles,120.0,0.01,1.2
MedMen DTLV,0.0, Existing ,3/15/21,18544.0, Delivered ,3/22/21,423.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",423.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen Paradise,0.0,Existing,3/15/21,18543.0, Delivered ,3/22/21,1050.6,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01'}",1050.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18541.0, Delivered ,3/22/21,603.0,"{'N': '9', 'W': '3', 'Y': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",603.0,30.15,BOC - promo - singles,100.0,0.01,1.0
Thrive North Las Vegas,0.0, Extisting ,3/17/21,18690.0, Delivered ,3/26/21,582.0,"{'N': '9', 'X': '0.01', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",582.0,9.09375,BOC - promo - singles,200.0,0.01,2.0
Essence Rainbow,0.0, Existing ,3/18/21,18621.0, Delivered ,3/29/21,816.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",816.0,9.066666666666666,BOC - promo - singles,200.0,0.01,2.0
MedMen DTLV,0.0, Existing ,3/17/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen DTLV,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen Paradise,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,1054.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",1054.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen Spring Valley,0.0, Existing ,3/15/21,18605.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,BOC - promo - singles,100.0,0.01,1.0
MedMen Spring Valley,0.0,Existing,3/15/21,0.0, Delivered ,3/31/21,304.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",304.0,inf,BOC - promo - singles,100.0,0.01,1.0
Thrive Southern Highlands,0.0, Existing ,3/24/21,18619.0, Delivered ,3/31/21,6.0,"{'N': '9', 'X': '3', 'Z': '7', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",6.0,inf,BOC - promo - singles,200.0,0.01,2.0
Essence Durango,Christy,Exisiting,0.0,0.0,Delivered,12/28/20,17.28,"{'N': '9', 'R': '0.01', 'V': '0.01', 'AD': '0.01'}",17.28,inf,GR - promo - singles,576.0,0.01,5.76
